Epoch,Train_Loss,Val_Loss,Error_Rate
91,0.4574522682722064,1.1867268274483436,0.7292745591761371
92,0.4481566839891931,0.9992578705937109,0.5511011866045177
93,0.43384668231010437,1.268938385634957,0.8350917033248526
94,0.4363756356895834,1.2179530994309222,0.7815774637413389
95,0.44810974813889765,1.089029223904671,0.6409194757657735
96,0.4257654606000237,1.1441213011686855,0.7183558405686619
97,0.434022322729014,1.2798933937104748,0.8458710709814609
98,0.42506982191749243,1.1666300247752053,0.7415602028577128
99,0.45372001200482465,1.2774502257268656,0.823730213722041
100,0.43621830707011017,1.1233229276395458,0.6871046205694356
101,0.4292405813500501,1.183897589059437,0.7546570077093868
102,0.42101178113101184,1.1390245594084263,0.7180127782774144
103,0.40975277708924335,1.2804255618932932,0.8706727848040499
104,0.4101545322632444,1.3545972433160334,0.944442711052789
105,0.4307186780632406,1.1434279632590272,0.7127092851957866
106,0.4214973916178164,1.1818640673094813,0.7603666756916649
107,0.4258103977510895,1.0870168994947829,0.6612065017436934
108,0.41904408754645917,1.1451621331164943,0.7261180455700351
109,0.412130376998929,1.0217363190672852,0.6096059420683562
110,0.39885526506797125,1.0287425764562452,0.6298873113882739
111,0.4063866453758184,1.2075839531607926,0.8011973077849741
112,0.3934906790221947,1.1582879653912694,0.7647972863690747
113,0.41078100537044415,1.1527519338654684,0.7419709284950242
114,0.4037577609221141,1.4215780835708274,1.0178203226487132
115,0.39913936434448627,1.2061766136355478,0.8070372492910616
116,0.41321584776691767,1.3687474958269912,0.9555316480600735
117,0.42433429369028064,1.3241823545437963,0.8998480608535157
118,0.4218417762414269,1.1081201791598954,0.6862784029184685
119,0.4140545017477395,1.2403965443920564,0.8263420426443169
120,0.41171475877796393,1.119408872047001,0.7076941132690371
121,0.422148486626321,1.0931163875057417,0.6709679008794207
122,0.41942975508130115,1.2944808086544715,0.8750510535731704
123,0.41164436957974365,1.1892286165726973,0.7775842469929537
124,0.414919527841435,1.2188848699169124,0.8039653420754773
125,0.4155850546515506,1.2438131207874155,0.8282280661358649
126,0.4199029978202737,1.2534819982726784,0.8335790004524046
127,0.4152070007462432,1.2598801385611296,0.8446731378148864
128,0.400778087152951,1.3146435171365738,0.9138654299836229
129,0.42172676238460816,1.1726719146484839,0.7509451522638757
130,0.40794180657552637,1.22671462285935,0.8187728162838236
131,0.417414520745692,1.3209978287409552,0.9035833079952631
132,0.39730880161126453,1.2667860960697426,0.8694772944584781
133,0.39656538095163263,1.3337484712109846,0.937183090259352
134,0.4134048661891965,1.1233297526726829,0.7099248864834864
135,0.40625462475894153,1.257819248993388,0.8515646242344463
136,0.4148324907257937,1.2775295821895056,0.862697091463712
137,0.40548676187577454,1.1863445595509428,0.7808577976751683
138,0.40191909865192743,1.2708884744137965,0.8689693757618691
139,0.4089145094588183,1.178343991502462,0.7694294820436438
140,0.40075114477371826,1.250082853496732,0.8493317087230139
141,0.4155057951592017,1.0628440194653677,0.6473382243061659
142,0.4060276463843774,1.1779761803884279,0.7719485340040505
143,0.4098077867773996,1.3188299145275617,0.9090221277501621
144,0.40919378356657166,1.0810806464184732,0.6718868628519016
145,0.40944060834421625,1.2096143228221028,0.8001737144778865
146,0.3982485923646153,1.1399712610496755,0.7417226686850602
147,0.396055958841158,1.1428490673630114,0.7467931085218533
148,0.42871825850528217,1.2239833054242326,0.7952650469189504
149,0.4078740611456443,1.164142076720429,0.7562680155747846
150,0.4174688056759212,1.090491249527344,0.6730224438514227
151,0.40870005237883417,1.1396826048491193,0.7309825524702851
152,0.40885704626207764,1.2346735489828622,0.8258165027207846
153,0.4124031192150669,1.167373427792507,0.7549703085774401
154,0.41618939802266547,1.2260011380593128,0.8098117400366474
155,0.3915160138537918,1.209861233145656,0.8183452192918641
156,0.4090253481830376,1.2811267132432584,0.8721013650602208
157,0.40400536855061847,1.2556298642200143,0.8516244956693959
158,0.4091220750756886,1.3834983204107951,0.9743762453351066
159,0.4089594396992006,1.2096118904814563,0.8006524507822557
160,0.40589676171109296,1.3510095560101463,0.9451127942990534
161,0.4040578180465145,1.2527448511134613,0.8486870330669468
162,0.40872915499452234,1.1892834791420575,0.7805543241475351
163,0.40888037608153577,1.2365752429537036,0.8276948668721678
164,0.4104991987131644,1.219230133711415,0.8087309349982507
165,0.4054013680720675,1.175792906268993,0.7703915381969254
166,0.4000355324883392,1.2623648715534193,0.8623293390650801
167,0.4238036536220191,1.3118328756981474,0.8880292220761283
168,0.40623626847198047,1.3521358217660557,0.9458995532940753
169,0.3990192959705989,1.1734011239810462,0.7743818280104473
170,0.394665979820749,1.042735573287834,0.648069593467085
171,0.4017215828964676,1.192844692042426,0.7911231091459585
172,0.4139521735301916,1.267685937393895,0.8537337638637033
173,0.4078861051711483,1.2632882519460775,0.8554021467749292
174,0.4024275664402091,1.1840693573741352,0.7816417909339262
175,0.39771965966708417,1.1714603095315397,0.7737406498644555
176,0.40576173537883203,1.1765781466794365,0.7708164113006044
177,0.41470477071361267,1.1772567727876937,0.762552002074081
178,0.4010992825463198,1.2833838925203855,0.8822846099740658
179,0.4140498458907224,1.2875653743908249,0.8735155285001024
180,0.3929154011218444,1.2373892403317286,0.8444738392098842
181,0.38255439094011334,1.2559727249557482,0.8734183340156348
182,0.4053214274454808,1.3394086549661177,0.9340872275206369
183,0.4021197797163673,1.207609812646885,0.8054900329305177
184,0.40823281070460443,1.2185651149381609,0.8103323042335564
185,0.40555246260719024,1.3286387647830826,0.9230863021758924
186,0.413021313107532,1.235429536414278,0.822408223306746
187,0.4177052186451096,1.2562418102889377,0.8385365916438281
188,0.4078633677268374,1.2975580971140195,0.8896947293871821
189,0.40955080415891565,1.1185557675438331,0.7090049633849175
190,0.3930821798849797,1.227046970743686,0.8339647908587062
191,0.40509408042914624,1.08881067317527,0.6837165927461237
192,0.39686738688876666,1.3314613215351367,0.9345939346463701
193,0.39386992005334387,1.231570127118817,0.8377002070654732
194,0.4154675730328629,1.295925088418538,0.8804575153856751
195,0.39704081869643665,1.3020466726875919,0.9050058539911552
196,0.3905823325765306,1.2259820354554583,0.8353997028789277
197,0.39928543913191644,1.1548743057886468,0.7555888666567303
198,0.39825895968554675,1.2674072327311425,0.8691482730455957
199,0.39999648194382154,1.2241649061770123,0.8241684242331908
200,0.4079714780268462,1.1454374494085855,0.7374659713817393
201,0.4195998041094213,1.2520688873825265,0.8324690832731052
202,0.4047659888215687,1.240707215442158,0.8359412266205892
203,0.4064739670442498,1.125246438636061,0.7187724715918111
204,0.38582302716331207,1.0791798605967093,0.6933568334333973
205,0.4070680821719377,1.160239396507249,0.7531713143353114
206,0.3989384951798812,1.177392042351558,0.7784535471716768
207,0.3889690914015839,1.3518630787456298,0.9628939873440459
208,0.4176218639249387,1.4386976167614407,1.021075752836502
209,0.3926186069198277,1.2163811599671401,0.8237625530473125
210,0.3984731943279073,1.21577344618409,0.8173002518561826
211,0.40477121135462885,1.1817211678306407,0.7769499564760118
212,0.4073247354531634,1.189852367675699,0.7825276322225355
213,0.4082697772461435,1.256298800382544,0.8480290231364005
214,0.4053879073564557,1.3612953945720458,0.9559074872155902
215,0.4257890426594278,1.355469322845559,0.9296802801861312
216,0.40191819983116095,1.3074343174367267,0.9055161176055657
217,0.38770282138948853,1.0895106786971582,0.7018078573076697
218,0.3918585718973823,1.2533262929988696,0.8614677211014872
219,0.4027806650037351,1.2596241776721882,0.856843512668453
220,0.40357825246410095,1.3773571227622383,0.9737788702981374
221,0.408550256188365,1.1548724224626579,0.7463221662742929
222,0.3970801532268524,1.1046227501595722,0.7075425969327198
223,0.39711989440779755,1.1912286400192362,0.7941087456114386
224,0.4163996065440385,1.2614071202628754,0.8450075137188369
225,0.39805822916652844,1.1549551815944998,0.7568969524279714
226,0.40054032746432483,1.2520052421125858,0.8514649146482609
227,0.40146104127600574,1.228941440144006,0.8274803988680002
228,0.3914653470982676,1.2790327702155884,0.8875674231173207
229,0.3890095450308012,1.1793481328195947,0.7903385877887935
230,0.4006603478953458,1.1563864638754988,0.7557261159801529
231,0.4026492948549381,1.312140955206226,0.9094916603512879
232,0.4107320226620937,1.0393965171978754,0.6286644945357818
233,0.4092851371868797,1.4657283126486136,1.0564431754617338
234,0.40477178558923194,1.3166208447450225,0.9118490591557906
235,0.4002356632896092,1.1329699473263806,0.7327342840367714
236,0.40190715850263403,1.2347164495081149,0.8328092910054808
237,0.40350327327631524,1.1196913451285047,0.7161880718521894
238,0.4094402643217557,1.101719065596733,0.6922788012749774
239,0.4017000291226567,1.298907429253792,0.8972074001311354
240,0.4056325723295626,1.2336230412509073,0.8279904689213446
241,0.4217182240192441,1.1465868652140832,0.7248686411948391
242,0.39130369822184247,1.3737376901211547,0.9824339918993121
243,0.42504392348337866,1.1873780147939481,0.7623340913105694
244,0.4085036943788114,1.1312996779349358,0.7227959835561244
245,0.39806816500166187,1.1624713453929871,0.7644031803913253
246,0.39697916654572973,1.3853155105539106,0.9883363440081808
247,0.4147669625455055,1.0057196071481003,0.5909526446025948
248,0.3884584018285724,1.2328192993779392,0.8443608975493668
249,0.39649512607982196,1.125357552212389,0.7288624261325671
250,0.392038112965183,1.17729408480227,0.785255971837087
251,0.3931422756201979,1.410276968497783,1.017134692877585
252,0.4092073066942934,1.2335329116869937,0.8243256049927004
253,0.3986287099727686,1.3543674961444647,0.9557387861716962
254,0.41004740738350415,1.3596964721184444,0.9496490647349403
255,0.3878262835568276,1.0237029746503514,0.6358766910935238
256,0.4103870404803235,1.3108655883766271,0.9004785478963037
257,0.41846828594587854,1.3414914728525806,0.923023186906702
258,0.39985910511535144,1.222224166698973,0.8223650615836215
259,0.41463376149751136,1.3145386622670818,0.8999049007695705
260,0.4072320288506107,1.3184829153504003,0.9112508864997896
261,0.40397731830244477,1.055099946912378,0.6511226286099333
262,0.3977464212887529,1.2613058000090807,0.8635593787203277
263,0.4134196926286255,1.2481054719537497,0.8346857793251241
264,0.40189390748307324,1.213767599862288,0.8118736923792149
265,0.41079297575397766,1.3621326157111018,0.9513396399571241
266,0.3865569456331972,1.1469904502908534,0.7604335046576562
267,0.4019378317870956,1.2275677523027886,0.825629920515693
268,0.41050468881924945,1.2502515362301732,0.8397468474109238
269,0.3975718550492024,1.22944380129304,0.8318719462438375
270,0.40270734157251276,1.231549365363796,0.8288420237912831
271,0.4051736010157544,1.4156928779968225,1.0105192769810682
272,0.4109002701614214,1.2732770085225211,0.8623767383610997
273,0.40730834568756213,1.230580029050436,0.8232716833628739
274,0.4193631836037705,1.26619907701388,0.8468358934101095
275,0.39757202306519385,1.264851412818055,0.8672793897528612
276,0.4082884648139926,1.2026029849315392,0.7943145201175466
277,0.40635394035042194,1.2522317345856744,0.8458777942352524
278,0.3948987769907799,1.2054748270277154,0.8105760500369354
279,0.38635929835879285,1.267587074845591,0.8812277764867982
280,0.40733352908189746,1.1610848409233285,0.7537513118414311
281,0.3888191014960192,1.262523672543466,0.8737045710474469
282,0.388366367937862,1.1965537964202024,0.8081874284823405
283,0.41076658514962683,1.2349337679333985,0.8241671827837717
284,0.39519429833128833,1.2292834343251717,0.8340891359938833
285,0.4252699928871099,1.3614972300060533,0.9362272371189433
286,0.4070990258368893,1.0761310419423835,0.6690320161054942
287,0.39653722401978314,1.2309494048685712,0.8344121808487881
288,0.40688750320586603,1.3910709194948567,0.9841834162889906
289,0.3974730286045351,1.153466146274963,0.7559931176704278
290,0.3922647894292638,1.2139867964638944,0.8217220070346306
291,0.3768525026414705,1.2614782967139035,0.884625794072433
292,0.4091311738542888,1.2553108526010286,0.8461796787467397
293,0.4086821435586266,1.2949426844716072,0.8862605409129807
294,0.40552066309728485,1.1896331848521882,0.7841125217549033
295,0.40922221347041754,1.1110559684936614,0.7018337550232439
296,0.396109314068504,1.0757333262933089,0.6796240122248048
297,0.3911510649798573,1.1825379259500872,0.7913868609702299
298,0.4210208570179732,1.1724444422049118,0.7514235851869386
299,0.40900020214958466,1.1999876095694215,0.7909874074198369
300,0.401842146679975,1.458139679613797,1.0562975329338222
301,0.41163975713045703,1.2186724223908694,0.8070326652604123
302,0.39304679804953974,1.2078599374850882,0.8148131394355485
303,0.39948498425276385,1.121705034035532,0.722220049782768
304,0.40134110118167987,1.123543402453994,0.7222023012723142
305,0.4069552320069161,1.2704801276216613,0.8635248956147452
306,0.40457048796225287,1.182565813062384,0.777995325100131
307,0.4071051238671593,1.3755452836699344,0.9684401598027752
308,0.40529521759869397,1.359091139453299,0.953795921854605
309,0.4063548670298811,1.177397545591435,0.7710426785615538
310,0.3957537682592005,1.088035339023918,0.6922815707647174
311,0.404526014474855,1.330339704064981,0.9258136895901259
312,0.3982762117748675,1.2095878234626178,0.8113116116877503
313,0.4079439266436342,1.2892106319503749,0.8812667053067407
314,0.4162538112073705,1.2153121597571845,0.7990583485498141
315,0.40424186703951465,1.177422482328599,0.7731806152890843
316,0.39621842382610706,1.1238734765964395,0.7276550527703325
317,0.40584241242512414,1.1986931912217509,0.7928507787966268
318,0.4032235784807067,1.1580927848048947,0.754869206324188
319,0.41204742417819257,1.1651702698265367,0.7531228456483441
320,0.4104946335588676,1.1723024844301535,0.7618078508712859
321,0.40167587995529175,1.228423611178775,0.8267477312234832
322,0.398054891306421,1.3403419770081253,0.9422870857017043
323,0.42133650054102356,1.3098214842817362,0.8884849837407126
324,0.39924914897352026,1.2245720839401817,0.8253229349666614
325,0.40521395314430847,1.3569833647788447,0.9517694116345363
326,0.39458775779475336,1.395118374897934,1.0005306171031807
327,0.40630211454370746,1.2705449574243497,0.8642428428806422
328,0.41201963869557867,1.2571751785409802,0.8451555398454015
329,0.4186644409445749,1.2664776646039064,0.8478132236593315
330,0.4128096682437952,1.1075169653357828,0.6947072970919876
331,0.4110600170881852,1.2663496145704651,0.85528959748228
332,0.40935940867748816,1.3726321619058794,0.9632727532283913
333,0.39467966426973755,1.157252245445681,0.7625725811759435
334,0.4037763856459355,1.2696194751462078,0.8658430895002722
335,0.4076726505721825,1.287438651683795,0.8797660011116125
336,0.4074803195569826,1.2352964795085,0.8278161599515174
337,0.400362961102223,1.1843389020958806,0.7839759409936575
338,0.4058613165997077,1.1424754278405624,0.7366141112408547
339,0.3954910748246787,1.1987002940355416,0.8032092192108629
340,0.38160434602827265,1.350915036027265,0.9693106899989924
341,0.40546997949696967,1.109909812481526,0.7044398329845565
342,0.41330272736756696,1.256452409167062,0.843149681799495
343,0.40596473540948785,1.2474624635651708,0.8414977281556829
344,0.4214938967556193,1.0988461042699569,0.6773522075143376
345,0.4051911779071974,1.3231836269500064,0.917992449042809
346,0.39696553910987964,1.361635429538129,0.9646698904282494
347,0.4084132886019306,1.353347326601472,0.9449340379995413
348,0.4136188142541526,1.2327566490892101,0.8191378348350575
349,0.4017346106145693,1.0512350507025772,0.6495004400880079
350,0.3944185825361722,1.3276752327185344,0.9332566501823623
351,0.41478379459484765,1.3575225366169916,0.942738742022144
352,0.4193670140660327,1.1130505317055128,0.6936835176394801
353,0.39849922341713007,1.1803636800990824,0.7818644566819524
354,0.392728298254635,1.1695239408599103,0.7767956426052753
355,0.4145472228958987,1.2996116675409104,0.8850644446450118
356,0.41173676692921185,1.1822889281765503,0.7705521612473385
357,0.4101128107395725,1.2615939464748782,0.8514811357353057
358,0.40659777539363806,1.1108727902995752,0.7042750149059371
359,0.40092895493127295,1.306850258315749,0.9059213033844762
360,0.4029329272284024,1.2652802314225804,0.862347304194178
361,0.39843842862308887,1.1243213763296165,0.7258829477065276
362,0.3992004580255868,1.22648747281774,0.8272870147921532
363,0.41269034687159717,1.2684956438949002,0.855805297023303
364,0.39760999187179236,1.1741983428159182,0.7765883509441258
365,0.4129055507373119,1.2815800733480822,0.8686745226107704
366,0.3969714913679206,1.2749144104857217,0.8779429191178012
367,0.4034058283204618,1.2547458324526601,0.8513400041321983
368,0.4039693589227787,1.2555424568298108,0.8515730979070322
369,0.3900055442599283,1.197377765277291,0.8073722210173627
370,0.40774785003800323,1.3259943927199964,0.9182465426819932
371,0.40712929592616315,1.2930278491283602,0.885898553202197
372,0.4141339281762856,1.236378470326171,0.8222445421498855
373,0.3979138848574265,1.2324278910425217,0.8345140061850952
374,0.413954500918803,1.1585084978107583,0.7445539968919552
375,0.41172790397768433,1.3526018406538403,0.9408739366761559
376,0.4099484086036682,1.2147912869284696,0.8048428783248014
377,0.400414852992348,1.222768356968813,0.822353503976465
378,0.40056470230869623,1.1537077653167003,0.753143063008004
379,0.4008318460074024,1.2186999282361393,0.8178680822287369
380,0.42337829932786414,1.3046300093479015,0.8812517100200374
381,0.40943338603213214,1.3814888645840042,0.972055478551872
382,0.4005548126887584,1.2501317682292532,0.8495769555404948
383,0.4018526094547216,1.342505408615312,0.9406527991605904
384,0.42358165374700574,1.2990359299925758,0.87545427624557
385,0.4013073401174683,1.2672361964907717,0.8659288563733034
386,0.4092365226883819,1.2921399700948422,0.8829034474064603
387,0.4033172616492147,1.226768973749131,0.8234517120999163
388,0.3871893532898115,1.10803138713955,0.7208420338497384
389,0.41408996975076373,1.2368924367953749,0.8228024670446111
390,0.4106491307417552,1.1307555949315429,0.7201064641897876
391,0.40584988589736,1.2916226760374712,0.8857727901401111
392,0.3990602691968282,1.0980586279731464,0.6989983587763182
393,0.3995961814686872,1.282134080716573,0.8825378992478858
394,0.4074484407901764,1.430843214120935,1.0233947733307587
395,0.39071540361729223,1.2706111609141397,0.8798957572968475
396,0.39612486332223035,1.248754135250826,0.8526292719285957
397,0.38853614180740237,1.207001466632766,0.8184653248253636
398,0.41927817787813104,1.2780480749959893,0.8587698971178582
399,0.41932079023209173,1.123366565005306,0.7040457747732143
400,0.4135718561600948,1.1922540046165095,0.7786821484564148
401,0.39761336601298786,1.3244112295317738,0.9267978635187859
402,0.4057699802561083,1.3981123867937748,0.9923424065376665
403,0.396891831703808,1.2259489419349634,0.8290571102311555
404,0.4143474689428357,1.192038584719686,0.7776911157768502
405,0.4109589822482372,1.3606910244013894,0.9497320421531523
406,0.3842528840337974,1.2859913117580992,0.9017384277243018
407,0.4012386008449223,1.24158039420624,0.8403417933613178
408,0.3903873573610748,1.2995179136393262,0.9091305562782515
409,0.40114445876384125,1.1880989871261751,0.7869545283623338
410,0.4093302218378454,1.3239303767297637,0.9146001548919183
411,0.4137146745039069,1.2499006171162952,0.8361859426123883
412,0.40707179558449896,1.1865914908566457,0.7795196952721468
413,0.3940087276092474,1.3392241717425777,0.9452154441333303
414,0.40160509144914325,1.2300579152617823,0.8284528238126391
415,0.4056272692438485,1.1585124310325174,0.7528851617886689
416,0.4031740712082904,1.1917404916466159,0.7885664204383255
417,0.40645506459733716,1.2463289812097655,0.8398739166124284
418,0.41468557089135266,1.2594077410998152,0.8447221702084626
419,0.3927527400462524,1.162227690932067,0.7694749508858146
420,0.4107739389806554,1.1836805517840034,0.772906612803348
421,0.3980266192685003,1.2681787369005821,0.8701521176320819
422,0.397329053801039,1.2332876640481545,0.8359586102471155
423,0.3969047574893288,1.1383135982460397,0.741408840756711
424,0.42007942864860315,1.2779900273308158,0.8579105986822126
425,0.40570307620193646,1.2386515855186564,0.8329485093167199
426,0.40219586051028705,1.3787814956980156,0.9765856351877285
427,0.4021408618360326,1.335844498264658,0.9337036364286254
428,0.4034457791974579,1.2534664204508505,0.8500206412533926
429,0.3952599517677141,1.1661989733521991,0.770939021584485
430,0.4026652831530225,1.1369469423011385,0.7342816591481159
431,0.3823412468899851,1.1174585337147993,0.7351172868248141
432,0.4051546562409055,1.1844285821596927,0.7792739259187872
433,0.38874704725500464,1.260797002024072,0.8720499547690673
434,0.410395544724188,1.4207403025151615,1.0103447577909734
435,0.39947853312976117,1.2711158376461005,0.8716373045163393
436,0.4174118009598359,1.180195005117532,0.7627832041576962
437,0.4088819223469582,1.188751673545031,0.7798697511980728
438,0.39279605944951373,1.2198022935429917,0.8270062340934781
439,0.39940048063146893,1.429240358144264,1.0298398775127953
440,0.41205091450525366,1.2230480169493925,0.8109971024441388
441,0.4059008465728898,1.2150828749872744,0.8091820284143847
442,0.4063723311908003,1.168975544436013,0.7626032132452127
443,0.4123098850250244,1.281467447988689,0.8691575629636645
444,0.4103410207275031,1.290849833365749,0.8805088126382459
445,0.40779357803040656,1.2726120338501299,0.8648184558197234
446,0.3895362088645714,1.2270468173767715,0.8375106085122
447,0.39918518347152765,1.1713730075177462,0.7721878240462186
448,0.4000196480664654,1.4406540936187786,1.040634445552313
449,0.40800190036711487,1.131184121429482,0.7231822210623671
450,0.42018017691114673,1.3057273288312203,0.8855471519200736
451,0.4048209341539853,1.3856854872394573,0.980864553085472
452,0.4025717863570089,1.1382791869451894,0.7357074005881805
453,0.4166137720795645,1.181605977307567,0.7649922052280024
454,0.3975696837988453,1.2460904782364035,0.8485207944375582
455,0.39446547757024353,1.1887922188924516,0.794326741322208
456,0.4130360311356144,1.273673848112059,0.8606378169764447
457,0.40389269503994263,1.170838645686779,0.7669459506468363
458,0.412349175715792,1.210333615212756,0.797984439496964
459,0.41520667551220325,1.1404495028888477,0.7252428273766445
460,0.4135395135136618,1.336906699628076,0.9233671861144143
461,0.4114655189324116,1.229900027269169,0.8184345083367572
462,0.40622111831022345,1.275496256126858,0.8692751378166345
463,0.401219074708828,1.0909645451397143,0.6897454704308863
464,0.41970464047314465,1.263977401835077,0.8442727613619323
465,0.41212742440942407,1.2971146360642332,0.8849872116548091
466,0.3930455806894579,1.2571819837424247,0.8641364030529668
467,0.3829486210277115,1.374956391450456,0.9920077704227444
468,0.4021700156339701,1.3703301829724188,0.9681601673384488
469,0.3957228798797165,1.1633623210329782,0.7676394411532617
470,0.3993181970672331,1.0718970871256555,0.6725788900584224
471,0.38908703150092694,1.185715926811099,0.7966288953101721
472,0.4060254651999128,1.341632485800587,0.9356070206006742
473,0.41101447741190594,1.351511163472691,0.9404966860607851
474,0.40957519757574884,1.357166848528911,0.9475916509531621
475,0.4017663788104403,1.1840647385072183,0.782298359696778
476,0.39791501669780066,1.2186780191464897,0.8207630024486889
477,0.39920319746369903,1.1728792026200716,0.7736760051563726
478,0.3928211508453756,1.2840502773521139,0.8912291265067382
479,0.38822733276132226,1.1570262033766245,0.7687988706153023
480,0.403977371212365,1.237408871515928,0.8334315003035629
481,0.3950008348278377,1.283557898721055,0.8885570638932172
482,0.40638783034207165,1.3591204618158585,0.952732631473787
483,0.40021302972150885,1.2757355956196346,0.8755225658981257
484,0.3838428816069727,1.2216845272273265,0.8378416456203537
485,0.4052765425564586,1.3286097841611242,0.9233332416046656
486,0.41217968990837317,1.181715125711087,0.7695354358027138
487,0.4096861164207044,1.3000936752240009,0.8904075588032965
488,0.4222966177739959,1.039353019941379,0.617056402167383
